score;mismaMarca;ratio;offerId;offerPrice;offerTitle;productId;tiendasProducto;precioMinProducto;productName;tokensComunes;offerUrl
0.323;1;4.39;88833;249990;"Vaporizador Extracciones E-rig Yocan Phaser Max - Negro";10616;2;56991;"Yocan Vaporizador Evolve Plus Version 2020";"vaporizador extracciones yocan";"https://www.friendlygrow.cl/yocan-phaser-max?variant=Negro"
0.322;1;3.65;88909;25990;"Vaporizador Extracciones Yocan Iris - Blanco";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-iris?variant=Blanco"
0.322;1;4.39;88837;249990;"Vaporizador Extracciones E-rig Yocan Phaser Max - Azul";10616;2;56991;"Yocan Vaporizador Evolve Plus Version 2020";"vaporizador extracciones yocan";"https://www.friendlygrow.cl/yocan-phaser-max?variant=Azul"
0.319;1;1.89;88892;180000;"Vaporizador Extracciones E-rig Yocan Go - Rojo";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-go?variant=Rojo"
0.319;1;4.39;88835;249990;"Vaporizador Extracciones E-rig Yocan Phaser Max - Rojo";10616;2;56991;"Yocan Vaporizador Evolve Plus Version 2020";"vaporizador extracciones yocan";"https://www.friendlygrow.cl/yocan-phaser-max?variant=Rojo"
0.317;1;3.40;88890;180000;"Vaporizador Extracciones E-rig Yocan Go - Negro";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"vaporizador yocan negro";"https://www.friendlygrow.cl/yocan-go?variant=Negro"
0.315;1;1.89;88895;180000;"Vaporizador Extracciones E-rig Yocan Go - Blanco";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-go?variant=Blanco"
0.313;1;4.39;88838;249990;"Vaporizador Extracciones E-rig Yocan Phaser Max - Plateado";10616;2;56991;"Yocan Vaporizador Evolve Plus Version 2020";"vaporizador extracciones yocan";"https://www.friendlygrow.cl/yocan-phaser-max?variant=Plateado"
0.312;1;4.75;88902;46990;"Vaporizador Extracciones E-Rig Yocan iCan - Morado";10548;2;9891;"Yocan Flat Vaporizador para Cartridge";"vaporizador yocan morado";"https://www.friendlygrow.cl/yocan-ican?variant=Morado"
0.311;1;2.02;88906;46990;"Vaporizador Extracciones E-Rig Yocan iCan - Negro";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-ican?variant=Negro"
0.310;1;2.02;88903;46990;"Vaporizador Extracciones E-Rig Yocan iCan - Verde";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-ican?variant=Verde"
0.307;1;1.13;88906;46990;"Vaporizador Extracciones E-Rig Yocan iCan - Negro";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"vaporizador yocan negro";"https://www.friendlygrow.cl/yocan-ican?variant=Negro"
0.306;1;2.53;88882;24990;"Vaporizador Incognito Doble Yocan Dubb - Rojo";10548;2;9891;"Yocan Flat Vaporizador para Cartridge";"vaporizador yocan rojo";"https://www.friendlygrow.cl/yocan-dubb?variant=Rojo"
0.306;1;2.02;88902;46990;"Vaporizador Extracciones E-Rig Yocan iCan - Morado";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-ican?variant=Morado"
0.304;1;2.02;88898;46990;"Vaporizador Extracciones E-Rig Yocan iCan - Rosa";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-ican?variant=Rosa"
0.301;1;2.02;88900;46990;"Vaporizador Extracciones E-Rig Yocan iCan - Blanco";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-ican?variant=Blanco"
0.299;1;9.51;87561;9990;"Boquilla de Enfriamiento Vaporizador Herbal Yocan Hit 2";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/boquilla-de-enfriamiento-herbal-yocan-hit-2"
0.299;1;15.86;87948;5990;"Boquilla de Enfriamiento Vaporizador Herbal Yocan Hit";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/boquilla-de-enfriamiento-herbal-yocan-hit"
0.298;1;2.02;88904;46990;"Vaporizador Extracciones E-Rig Yocan iCan - Celeste";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-ican?variant=Celeste"
0.298;1;4.75;88903;46990;"Vaporizador Extracciones E-Rig Yocan iCan - Verde";10548;2;9891;"Yocan Flat Vaporizador para Cartridge";"vaporizador yocan verde";"https://www.friendlygrow.cl/yocan-ican?variant=Verde"
0.296;1;2.12;88881;24990;"Vaporizador Incognito Doble Yocan Dubb - Negro";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"vaporizador yocan negro";"https://www.friendlygrow.cl/yocan-dubb?variant=Negro"
0.295;1;3.80;88881;24990;"Vaporizador Incognito Doble Yocan Dubb - Negro";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Negro"
0.294;1;3.80;88889;24990;"Vaporizador Incognito Doble Yocan Dubb - Verde";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Verde"
0.294;1;3.80;88888;24990;"Vaporizador Incognito Doble Yocan Dubb - Azul";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Azul"
0.292;1;1.36;87917;42000;"Vaporizador Extracciones Yocan Cylo | Pantalla Smart Led - Negro";10616;2;56991;"Yocan Vaporizador Evolve Plus Version 2020";"vaporizador extracciones yocan";"https://www.friendlygrow.cl/vaporizador-extracciones-yocan-cylo-pantalla-smart-led?variant=Negro"
0.292;1;25.27;88835;249990;"Vaporizador Extracciones E-rig Yocan Phaser Max - Rojo";10548;2;9891;"Yocan Flat Vaporizador para Cartridge";"vaporizador yocan rojo";"https://www.friendlygrow.cl/yocan-phaser-max?variant=Rojo"
0.289;1;3.80;88882;24990;"Vaporizador Incognito Doble Yocan Dubb - Rojo";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Rojo"
0.288;1;2.53;88889;24990;"Vaporizador Incognito Doble Yocan Dubb - Verde";10548;2;9891;"Yocan Flat Vaporizador para Cartridge";"vaporizador yocan verde";"https://www.friendlygrow.cl/yocan-dubb?variant=Verde"
0.286;1;1.30;88413;10990;"Repuesto Hot Knife Yocan Dirk";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"repuesto yocan";"https://www.friendlygrow.cl/yocan-dirk-tip"
0.286;1;3.80;88884;24990;"Vaporizador Incognito Doble Yocan Dubb - Blanco";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Blanco"
0.284;1;2.53;88881;24990;"Vaporizador Incognito Doble Yocan Dubb - Negro";10548;2;9891;"Yocan Flat Vaporizador para Cartridge";"vaporizador yocan negro";"https://www.friendlygrow.cl/yocan-dubb?variant=Negro"
0.283;1;3.80;88886;24990;"Vaporizador Incognito Doble Yocan Dubb - Celeste";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Celeste"
0.281;1;4.72;88833;249990;"Vaporizador Extracciones E-rig Yocan Phaser Max - Negro";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"vaporizador yocan negro";"https://www.friendlygrow.cl/yocan-phaser-max?variant=Negro"
0.275;1;3.80;88885;24990;"Vaporizador Incognito Doble Yocan Dubb - Lila";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Lila"
0.274;1;2.63;88833;249990;"Vaporizador Extracciones E-rig Yocan Phaser Max - Negro";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-phaser-max?variant=Negro"
0.273;1;9.51;87508;9990;"Boquila Enfriamiento Herbal Vaporizador Yocan Vane 2";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-vane-2-mouthpiece"
0.273;1;2.63;88837;249990;"Vaporizador Extracciones E-rig Yocan Phaser Max - Azul";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-phaser-max?variant=Azul"
0.269;1;2.63;88835;249990;"Vaporizador Extracciones E-rig Yocan Phaser Max - Rojo";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-phaser-max?variant=Rojo"
0.261;1;2.63;88838;249990;"Vaporizador Extracciones E-rig Yocan Phaser Max - Plateado";10468;2;94991;"Yocan Vaporizador Falcon Kit 6 en 1";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-phaser-max?variant=Plateado"
0.253;1;1.26;87917;42000;"Vaporizador Extracciones Yocan Cylo | Pantalla Smart Led - Negro";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"vaporizador yocan negro";"https://www.friendlygrow.cl/vaporizador-extracciones-yocan-cylo-pantalla-smart-led?variant=Negro"
0.244;1;4.25;87917;42000;"Vaporizador Extracciones Yocan Cylo | Pantalla Smart Led - Negro";10548;2;9891;"Yocan Flat Vaporizador para Cartridge";"vaporizador yocan negro";"https://www.friendlygrow.cl/vaporizador-extracciones-yocan-cylo-pantalla-smart-led?variant=Negro"
0.236;1;5.62;88140;79990;"Vaporizador Extracciones Yocan Pocket - Azul";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-pocket-800?variant=Azul"
0.231;1;1.90;88914;27000;"Vaporizador Extracciones Yocan Nestor";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-nestor"
0.216;1;1.83;88909;25990;"Vaporizador Extracciones Yocan Iris - Blanco";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-iris?variant=Blanco"
0.213;1;12.64;88895;180000;"Vaporizador Extracciones E-rig Yocan Go - Blanco";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-go?variant=Blanco"
0.206;1;3.30;88900;46990;"Vaporizador Extracciones E-Rig Yocan iCan - Blanco";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-ican?variant=Blanco"
0.203;1;1.75;88889;24990;"Vaporizador Incognito Doble Yocan Dubb - Verde";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Verde"
0.203;1;1.75;88888;24990;"Vaporizador Incognito Doble Yocan Dubb - Azul";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Azul"
0.203;1;2.12;88888;24990;"Vaporizador Incognito Doble Yocan Dubb - Azul";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Azul"
0.199;1;1.75;88884;24990;"Vaporizador Incognito Doble Yocan Dubb - Blanco";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Blanco"
0.199;1;2.12;88884;24990;"Vaporizador Incognito Doble Yocan Dubb - Blanco";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Blanco"
0.198;1;1.75;88886;24990;"Vaporizador Incognito Doble Yocan Dubb - Celeste";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Celeste"
0.194;1;1.75;88885;24990;"Vaporizador Incognito Doble Yocan Dubb - Lila";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Lila"
0.193;1;2.12;88885;24990;"Vaporizador Incognito Doble Yocan Dubb - Lila";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-dubb?variant=Lila"
0.193;1;1.43;87508;9990;"Boquila Enfriamiento Herbal Vaporizador Yocan Vane 2";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-vane-2-mouthpiece"
0.187;1;17.55;88838;249990;"Vaporizador Extracciones E-rig Yocan Phaser Max - Plateado";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"vaporizador yocan";"https://www.friendlygrow.cl/yocan-phaser-max?variant=Plateado"
0.662;0;1.61;88251;990;"Conos Pre-enrolados Honeypuff Pink - King Size Slim (Pack x3)";10851;2;1590;"OCB 3 Conos Pre-enrolados King Size Premium Slim";"conos pre enrolados king size slim";"https://www.friendlygrow.cl/conos-pre-rolados-honeypuff-pink-king-size-slim-pack-x3"
0.644;0;1.61;88249;990;"Conos Pre-Enrolados Honeypuff Brown - King Size Slim (Pack x3)";10851;2;1590;"OCB 3 Conos Pre-enrolados King Size Premium Slim";"conos pre enrolados king size slim";"https://www.friendlygrow.cl/conos-honeypuff-brown-king-size-slim-pack-x3"
0.599;0;1.51;88453;590;"Papelillos Honeypuff King Size Slim - Lightly Pink";10068;3;890;"Papelillo Pink King Size Slim- Blazy Susan";"papelillos king size slim pink";"https://www.friendlygrow.cl/papelillos-honeypuff-ultra-thin-black-king-size-slim?variant=Lightly%20Pink"
0.571;0;2.41;88251;990;"Conos Pre-enrolados Honeypuff Pink - King Size Slim (Pack x3)";10384;2;2390;"Soulblime 6 Conos Pre-enrolados White King Size";"conos pre enrolados pink king size";"https://www.friendlygrow.cl/conos-pre-rolados-honeypuff-pink-king-size-slim-pack-x3"
0.542;0;1.68;88454;590;"Papelillos Honeypuff King Size Slim - Unbleached Brown";5421;2;990;"Papelillo Unbleached King Size Slim Blazy Susan";"king size slim unbleached";"https://www.friendlygrow.cl/papelillos-honeypuff-ultra-thin-black-king-size-slim?variant=Unbleached%20Brown"
0.539;0;3.02;88251;990;"Conos Pre-enrolados Honeypuff Pink - King Size Slim (Pack x3)";5706;3;2990;"Conos Pre-Enrolados Blazy Susan King Size 3u Pink | PIRANHA";"conos pre enrolados pink king size";"https://www.friendlygrow.cl/conos-pre-rolados-honeypuff-pink-king-size-slim-pack-x3"
0.532;0;3.34;87502;5990;"Nectar Collector Cactus – Dab Straw de Silicona";10866;2;19990;"Pulsar Nectar Collector Cuarzo 25cm";"nectar collector dab straw";"https://www.friendlygrow.cl/nectar-collector-cactus-dab-straw-de-silicona"
0.507;0;3.34;87507;5990;"Nectar Collector Chili – Dab Straw de Silicona - Verde";10866;2;19990;"Pulsar Nectar Collector Cuarzo 25cm";"nectar collector dab straw";"https://www.friendlygrow.cl/nectar-collector-chili-dab-straw-de-silicona?variant=Verde"
0.504;0;3.34;87505;5990;"Nectar Collector Chili – Dab Straw de Silicona - Morado";10866;2;19990;"Pulsar Nectar Collector Cuarzo 25cm";"nectar collector dab straw";"https://www.friendlygrow.cl/nectar-collector-chili-dab-straw-de-silicona?variant=Morado"
0.503;0;3.34;87504;5990;"Nectar Collector Chili – Dab Straw de Silicona - Rojo";10866;2;19990;"Pulsar Nectar Collector Cuarzo 25cm";"nectar collector dab straw";"https://www.friendlygrow.cl/nectar-collector-chili-dab-straw-de-silicona?variant=Rojo"
0.502;0;3.34;87503;5990;"Nectar Collector Chili – Dab Straw de Silicona - Rosa";10866;2;19990;"Pulsar Nectar Collector Cuarzo 25cm";"nectar collector dab straw";"https://www.friendlygrow.cl/nectar-collector-chili-dab-straw-de-silicona?variant=Rosa"
0.499;0;3.34;87506;5990;"Nectar Collector Chili – Dab Straw de Silicona - Amarillo";10866;2;19990;"Pulsar Nectar Collector Cuarzo 25cm";"nectar collector dab straw";"https://www.friendlygrow.cl/nectar-collector-chili-dab-straw-de-silicona?variant=Amarillo"
0.498;0;0.00;87498;7990;"Nectar Collector Donut 🍩 - Azul";10213;2;0;"Nectar Collector Torp 18Cm-Bonglab";"nectar collector azul";"https://www.friendlygrow.cl/nectar-collector-donut-%F0%9F%8D%A9?variant=Azul"
0.495;0;0.00;87500;7990;"Nectar Collector Donut 🍩 - Verde";10213;2;0;"Nectar Collector Torp 18Cm-Bonglab";"nectar collector verde";"https://www.friendlygrow.cl/nectar-collector-donut-%F0%9F%8D%A9?variant=Verde"
0.494;0;2.54;88455;590;"Papelillos Honeypuff King Size Slim - Organic Hemp";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"papelillos king size slim";"https://www.friendlygrow.cl/papelillos-honeypuff-ultra-thin-black-king-size-slim?variant=Organic%20Hemp"
0.486;0;1.51;88455;590;"Papelillos Honeypuff King Size Slim - Organic Hemp";10068;3;890;"Papelillo Pink King Size Slim- Blazy Susan";"papelillos king size slim";"https://www.friendlygrow.cl/papelillos-honeypuff-ultra-thin-black-king-size-slim?variant=Organic%20Hemp"
0.485;0;2.54;88453;590;"Papelillos Honeypuff King Size Slim - Lightly Pink";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"papelillos king size slim";"https://www.friendlygrow.cl/papelillos-honeypuff-ultra-thin-black-king-size-slim?variant=Lightly%20Pink"
0.480;0;2.54;88454;590;"Papelillos Honeypuff King Size Slim - Unbleached Brown";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"papelillos king size slim";"https://www.friendlygrow.cl/papelillos-honeypuff-ultra-thin-black-king-size-slim?variant=Unbleached%20Brown"
0.478;0;1.71;88249;990;"Conos Pre-Enrolados Honeypuff Brown - King Size Slim (Pack x3)";5714;4;1690;"OCB 3 Conos Pre-enrolados King Size Virgin Slim";"conos pre enrolados king size slim x3";"https://www.friendlygrow.cl/conos-honeypuff-brown-king-size-slim-pack-x3"
0.473;0;1.51;88454;590;"Papelillos Honeypuff King Size Slim - Unbleached Brown";10068;3;890;"Papelillo Pink King Size Slim- Blazy Susan";"papelillos king size slim";"https://www.friendlygrow.cl/papelillos-honeypuff-ultra-thin-black-king-size-slim?variant=Unbleached%20Brown"
0.471;0;2.50;87502;5990;"Nectar Collector Cactus – Dab Straw de Silicona";10865;2;14990;"Pulsar Nectar Collector Cuarzo 15cm + Spin Pearl";"nectar collector dab straw";"https://www.friendlygrow.cl/nectar-collector-cactus-dab-straw-de-silicona"
0.469;0;2.54;88456;590;"Papelillos Honeypuff King Size Slim - Ultra Thin";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"papelillos king size slim";"https://www.friendlygrow.cl/papelillos-honeypuff-ultra-thin-black-king-size-slim?variant=Ultra%20Thin"
0.467;0;2.41;88249;990;"Conos Pre-Enrolados Honeypuff Brown - King Size Slim (Pack x3)";10384;2;2390;"Soulblime 6 Conos Pre-enrolados White King Size";"conos pre enrolados king size";"https://www.friendlygrow.cl/conos-honeypuff-brown-king-size-slim-pack-x3"
0.463;0;2.29;87565;7990;"Bowl de Pyrex Phoenix Star Diseño Cuerno – Accesorio para Bong 14mm/18mm - Verde";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"bowl pyrex cuerno bong 14mm verde";"https://www.friendlygrow.cl/bowl-de-vidrio-phoenix-star-diseno-cuerno-accesorio-para-bong-14mm18mm?variant=Verde"
0.462;0;1.51;88456;590;"Papelillos Honeypuff King Size Slim - Ultra Thin";10068;3;890;"Papelillo Pink King Size Slim- Blazy Susan";"papelillos king size slim";"https://www.friendlygrow.cl/papelillos-honeypuff-ultra-thin-black-king-size-slim?variant=Ultra%20Thin"
0.462;0;2.19;88455;590;"Papelillos Honeypuff King Size Slim - Organic Hemp";10272;3;1290;"Papelillos RAW Black King Size Slim - Sabanas";"papelillos king size slim";"https://www.friendlygrow.cl/papelillos-honeypuff-ultra-thin-black-king-size-slim?variant=Organic%20Hemp"
0.460;0;2.29;87564;7990;"Bowl de Pyrex Phoenix Star Diseño Cuerno – Accesorio para Bong 14mm/18mm - Negro";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"bowl pyrex cuerno bong 14mm negro";"https://www.friendlygrow.cl/bowl-de-vidrio-phoenix-star-diseno-cuerno-accesorio-para-bong-14mm18mm?variant=Negro"
0.458;0;1.48;88456;590;"Papelillos Honeypuff King Size Slim - Ultra Thin";10066;4;400;"Blazy Susan papelillos king size purple – Papeles de enrolar ultra finos";"papelillos king size slim ultra";"https://www.friendlygrow.cl/papelillos-honeypuff-ultra-thin-black-king-size-slim?variant=Ultra%20Thin"
0.458;0;2.02;87666;490;"Papelillos Honeypuff Tamaño 1 1/4 ( Pink, Thin, Organico, Brown ) - Organic Hemp";10868;2;990;"RAW Organic Hemp 1 1/4";"papelillos organico organic hemp";"https://www.friendlygrow.cl/papelillos-honeypuff-ultra-thin-black-tamano-1-14?variant=Organic%20Hemp"
